objectid,parentid,group_count,title,title-enhanced,creator,date,year,subject,description,county,location,latitude,longitude,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-boise-1903-034,boise-1903,36,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1903 [34]",Sanborn Map Company,1903-06,1903,base ball grounds; pavilion; state penitentiary; dwelling; wash house; coal; apiary; guard quarters; guard cook house; office; solitary cell; laundry; tailor; bakery; barber; cells; office; green house; female cells; infirmary; library; wagon shed; shed; hen house; hound kennel; ice house; lumber yard; lumber shed; saw mill; out house;,base ball grounds; pavilion; state penitentiary; dwelling; wash house; coal; apiary; guard quarters; guard cook house; office; solitary cell; laundry; tailor; bakery; barber; cells; office; green house; female cells; infirmary; library; wagon shed; shed; hen house; hound kennel; ice house; lumber yard; lumber shed; saw mill; out house;,Ada,Boise,43.602867,-116.162174,sanborn-boise-1903-034.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1903-034.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1903-034.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1903-034_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1903-034_th.jpg
sanborn-boise-1903-035,boise-1903,36,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1903 [35]",Sanborn Map Company,1903-06,1903,out house; mill; turbine wheels; granary; flour mill; flour ware house; ice house; wagon shed; hen house; cattle and horse stalls; sheep stalls; exhibition pavilion; slaughter house; sasuage facility; dwelling; hog shed; vitrified brick and tile mill; kiln; cabin; storage; furnace; drying oven; work shop; brick press;,out house; mill; turbine wheels; granary; flour mill; flour ware house; ice house; wagon shed; hen house; cattle and horse stalls; sheep stalls; exhibition pavilion; slaughter house; sasuage facility; dwelling; hog shed; vitrified brick and tile mill; kiln; cabin; storage; furnace; drying oven; work shop; brick press;,Ada,Boise,,,sanborn-boise-1903-035.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1903-035.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1903-035.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1903-035_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1903-035_th.jpg
sanborn-boise-1903-036,boise-1903,36,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1903 [36]",Sanborn Map Company,1903-06,1903,foundry; machine shop; cabin; machine and pattern shop; horse shed; coal; ice house ; laundry; natatorium; bar; billiards; parlor; pumping station; repair shop; coal; dwelling; electric power plant; shed; oil house; kitchen; laundry; hospital; public school; carpenter; chinese garden;,foundry; machine shop; cabin; machine and pattern shop; horse shed; coal; ice house ; laundry; natatorium; bar; billiards; parlor; pumping station; repair shop; coal; dwelling; electric power plant; shed; oil house; kitchen; laundry; hospital; public school; carpenter; chinese garden;,Ada,Boise,43.602723,-116.173459,sanborn-boise-1903-036.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1903-036.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1903-036.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1903-036_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1903-036_th.jpg
boise-1912,,,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [1]",Sanborn Map Company,1912-00,1912,cover page;,cover page,Ada,Boise,43.61908288,-116.2009537,,sanborn-compound,,,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-001_th.jpg
sanborn-boise-1912-001,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [1]",Sanborn Map Company,1912-00,1912,cover page;,cover page,Ada,Boise,,,sanborn-boise-1912-001.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-001.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-001_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-001_th.jpg
sanborn-boise-1912-002,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [2]",Sanborn Map Company,1912-00,1912,index;,index,Ada,Boise,,,sanborn-boise-1912-002.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-002.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-002_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-002_th.jpg
sanborn-boise-1912-003,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [3]",Sanborn Map Company,1912-00,1912,index;,index,Ada,Boise,,,sanborn-boise-1912-003.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-003.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-003_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-003_th.jpg
sanborn-boise-1912-004,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [4]",Sanborn Map Company,1912-00,1912,index;,index,Ada,Boise,,,sanborn-boise-1912-004.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-004.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-004_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-004_th.jpg
sanborn-boise-1912-005,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [5]",Sanborn Map Company,1912-00,1912,index;,index,Ada,Boise,,,sanborn-boise-1912-005.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-005.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-005_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-005_th.jpg
sanborn-boise-1912-006,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [6]",Sanborn Map Company,1912-00,1912,dwelling; cabin;,dwelling; cabin;,Ada,Boise,43.638066,-116.207002,sanborn-boise-1912-006.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-006.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-006_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-006_th.jpg
sanborn-boise-1912-007,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [7]",Sanborn Map Company,1912-00,1912,dwelling; out house; cabin;,dwelling; out house; cabin;,Ada,Boise,43.634584,-116.205799,sanborn-boise-1912-007.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-007.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-007_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-007_th.jpg
sanborn-boise-1912-008,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [8]",Sanborn Map Company,1912-00,1912,dwelling; auto; shed; hen house;,dwelling; auto; shed; hen house;,Ada,Boise,43.638047,-116.21082,sanborn-boise-1912-008.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-008.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-008_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-008_th.jpg
sanborn-boise-1912-009,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [9]",Sanborn Map Company,1912-00,1912,dwelling; hen house; out house; shed;,dwelling; hen house; out house; shed;,Ada,Boise,43.634615,-116.212034,sanborn-boise-1912-009.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-009.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-009_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-009_th.jpg
sanborn-boise-1912-010,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [10]",Sanborn Map Company,1912-00,1912,dwelling;,dwelling;,Ada,Boise,43.634607,-116.220928,sanborn-boise-1912-010.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-010.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-010_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-010_th.jpg
sanborn-boise-1912-011,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [10]",Sanborn Map Company,1912-00,1912,dwelling; hen house;,dwelling; hen house;,Ada,Boise,43.632342,-116.218972,sanborn-boise-1912-011.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-011.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-011_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-011_th.jpg
sanborn-boise-1912-012,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [12]",Sanborn Map Company,1912-00,1912,hay shed; dwelling; hen house; hay shed; presbyterian church;,hay shed; dwelling; hen house; hay shed; presbyterian church;,Ada,Boise,43.632022,-116.215704,sanborn-boise-1912-012.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-012.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-012.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-012_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-012_th.jpg
sanborn-boise-1912-013,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [13]",Sanborn Map Company,1912-00,1912,dwelling; hen house; auto;,dwelling; hen house; auto;,Ada,Boise,43.632006,-116.213291,sanborn-boise-1912-013.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-013.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-013.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-013_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-013_th.jpg
sanborn-boise-1912-014,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [14]",Sanborn Map Company,1912-00,1912,dwelling; auto; hen house; public school; shed; christ church; out house;,dwelling; auto; hen house; public school; shed; christ church; out house;,Ada,Boise,43.631991,-116.208312,sanborn-boise-1912-014.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-014.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-014.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-014_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-014_th.jpg
sanborn-boise-1912-015,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [15]",Sanborn Map Company,1912-00,1912,dwelling; shed; methodist episcopal church; drugs; bakery;,dwelling; shed; methodist episcopal church; drugs; bakery;,Ada,Boise,43.631953,-116.204576,sanborn-boise-1912-015.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-015.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-015.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-015_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-015_th.jpg
sanborn-boise-1912-016,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [16]",Sanborn Map Company,1912-00,1912,dwelling; hen house; out house; church of the nazarine; storage; shed;,dwelling; hen house; out house; church of the nazarine; storage; shed;,Ada,Boise,43.631965,-116.201021,sanborn-boise-1912-016.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-016.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-016.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-016_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-016_th.jpg
sanborn-boise-1912-017,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [17]",Sanborn Map Company,1912-00,1912,dwelling; shed; kiln; brick press; clay mill;,dwelling; shed; kiln; brick press; clay mill;,Ada,Boise,43.631924,-116.19752,sanborn-boise-1912-017.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-017.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-017.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-017_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-017_th.jpg
sanborn-boise-1912-018,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [18]",Sanborn Map Company,1912-00,1912,dwelling;,dwelling;,Ada,Boise,43.629282,-116.215712,sanborn-boise-1912-018.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-018.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-018.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-018_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-018_th.jpg
sanborn-boise-1912-019,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [19]",Sanborn Map Company,1912-00,1912,dwelling; cabin; auto; presbyterian church;,dwelling; cabin; auto; presbyterian church;,Ada,Boise,43.628585,-116.212745,sanborn-boise-1912-019.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-019.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-019.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-019_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-019_th.jpg
sanborn-boise-1912-020,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [20]",Sanborn Map Company,1912-00,1912,dwelling; carpenter;,dwelling; carpenter;,Ada,Boise,43.628746,-116.207815,sanborn-boise-1912-020.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-020.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-020.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-020_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-020_th.jpg
sanborn-boise-1912-021,boise-1912,85,Sanborn Fire Insurance Map from Boise,"Sanborn Fire Insurance Map, Boise City, Ada County, Idaho, 1912 [21]",Sanborn Map Company,1912-00,1912,dwelling; cement block factory; storage; creamery; repair; saloon; office; boarding; out house; paints,dwelling; cement block factory; storage; creamery; repair; saloon; office; boarding; out house; paints,Ada,Boise,43.62839,-116.204049,sanborn-boise-1912-021.jpg,sanborn-child,https://www.lib.uidaho.edu/digital/objects/sanborn/full/sanborn-boise-1912-021.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/sanborn-boise-1912-021.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/small/sanborn-boise-1912-021_sm.jpg,https://www.lib.uidaho.edu/digital/objects/sanborn/thumbs/sanborn-boise-1912-021_th.jpg
